phage	coverage
uvig_168028	0.139179
uvig_10857	0.208143
uvig_558570	0.337428
uvig_110644	0.297307
uvig_558572	0.211002
uvig_366232	0.138362
uvig_366236	0.113625
uvig_542604	0.149487
uvig_389190	0.20842
uvig_153902	0.121391
uvig_153903	0.127339
uvig_153909	0.286007
uvig_371834	0.11262
uvig_176867	0.544503
uvig_59861	0.294372
uvig_100422	0.167909
uvig_85453	0.25266
uvig_235871	0.275434
uvig_241016	0.112787
uvig_241017	0.101501
uvig_337410	0.128831
uvig_337413	0.213373
uvig_185245	0.354859
uvig_361613	0.118068
uvig_218661	0.105399
uvig_218663	0.150989
uvig_363007	0.161653
uvig_357864	0.190449
uvig_10860	0.132896
uvig_188480	0.228762
uvig_225653	0.157868
uvig_225654	0.221135
uvig_227046	0.183917
uvig_251242	0.161962
uvig_390440	0.150481
uvig_169882	0.214016
uvig_366248	0.115701
uvig_97078	0.124342
uvig_390448	0.118885
uvig_390449	0.346832
uvig_153915	0.200965
uvig_371842	0.430804
uvig_78477	0.119283
uvig_234036	0.688968
uvig_525403	0.495206
uvig_371848	0.140451
uvig_113899	0.123459
uvig_5784	0.163036
uvig_241020	0.119733
uvig_160906	0.290328
uvig_7178	0.135661
uvig_160907	0.541256
uvig_85462	0.24949
uvig_85464	0.148313
uvig_159662	0.10535
uvig_298861	0.11247
uvig_120882	0.464096
uvig_380226	0.11147
uvig_185252	0.134833
uvig_68254	0.292708
uvig_218672	0.109324
uvig_478018	0.106642
uvig_242870	0.103726
uvig_242873	0.21449
uvig_10872	0.366821
uvig_383464	0.276939
uvig_244269	0.103909
uvig_485008	0.31713
uvig_419396	0.176914
uvig_558594	0.202399
uvig_419398	0.173893
uvig_112055	0.656042
uvig_364867	0.155904
uvig_466400	0.140661
uvig_327206	0.117962
uvig_466409	0.270739
uvig_390459	0.250172
uvig_232655	0.356403
uvig_232656	0.330444
uvig_232659	0.44391
uvig_99908	0.177268
uvig_59880	0.108305
uvig_59884	0.332895
uvig_178278	0.20912
uvig_215445	0.112101
uvig_356033	0.146549
uvig_506816	0.488519
uvig_235891	0.120577
uvig_532401	0.175268
uvig_532402	0.10618
uvig_235894	0.156918
uvig_532404	0.139258
uvig_298873	0.150733
uvig_532406	0.350384
uvig_258701	0.761985
uvig_185260	0.190179
uvig_298876	0.290191
uvig_235899	0.16339
uvig_185264	0.301113
uvig_122289	0.109006
uvig_222434	0.112876
uvig_68263	0.106842
uvig_282907	0.313805
uvig_361637	0.376454
uvig_344425	0.131497
uvig_112062	0.121725
uvig_327213	0.254009
uvig_466411	0.296391
uvig_466412	0.194103
uvig_466414	0.133652
uvig_327218	0.182624
uvig_466419	0.367696
uvig_153931	0.145067
uvig_486860	0.141262
uvig_371860	0.123627
uvig_449200	0.125693
uvig_234054	0.245614
uvig_78497	0.574563
uvig_176891	0.343169
uvig_176894	0.205955
uvig_551010	0.102242
uvig_176896	0.205338
uvig_176897	0.388951
uvig_591189	0.117741
uvig_199705	0.263801
uvig_356041	0.217221
uvig_493852	0.115106
uvig_85487	0.245145
uvig_159686	0.40737
uvig_43929	0.272401
uvig_532418	0.152281
uvig_261492	0.114403
uvig_185278	0.30291
uvig_476643	0.135133
uvig_397917	0.123278
uvig_68275	0.120123
uvig_363032	0.108023
uvig_400200	0.142735
uvig_52300	0.115015
uvig_103693	0.147838
uvig_318840	0.193217
uvig_400207	0.235068
uvig_205234	0.209279
uvig_242899	0.14548
uvig_383483	0.232251
uvig_383485	0.236952
uvig_383486	0.160035
uvig_483631	0.181564
uvig_459439	0.241753
uvig_420655	0.360154
uvig_33703	0.126107
uvig_107900	0.127219
uvig_110687	0.21514
uvig_479888	0.432311
uvig_542641	0.225489
uvig_327229	0.167373
uvig_234068	0.303209
uvig_551021	0.271858
uvig_199712	0.247048
uvig_100460	0.153193
uvig_199713	0.158203
uvig_136739	0.188422
uvig_275936	0.359521
uvig_469667	0.224864
uvig_241050	0.158767
uvig_85491	0.106022
uvig_43930	0.224151
uvig_506839	0.341873
uvig_159694	0.118751
uvig_380256	0.184404
uvig_380258	0.244578
uvig_337451	0.420169
uvig_298899	0.448565
uvig_513821	0.184568
uvig_478044	0.110812
uvig_168071	0.131838
uvig_244292	0.169809
uvig_168075	0.84723
uvig_244294	0.117177
uvig_244295	0.125668
uvig_459443	0.244173
uvig_244298	0.144446
uvig_107915	0.191534
uvig_107916	0.361036
uvig_248502	0.138904
uvig_112085	0.440152
uvig_251282	0.104183
uvig_248506	0.12965
uvig_466431	0.113061
uvig_542650	0.163396
uvig_390482	0.108326
uvig_390483	0.19895
uvig_503600	0.11989
uvig_390486	0.343496
uvig_542656	0.126527
uvig_542657	0.336188
uvig_542659	0.116617
uvig_153952	0.306296
uvig_492029	0.110607
uvig_114908	0.105195
uvig_234078	0.162135
uvig_234079	0.243208
uvig_136745	0.101556
uvig_199728	0.287188
uvig_551039	0.124021
uvig_241060	0.490358
uvig_508231	0.192221
uvig_495262	0.261152
uvig_508236	0.111461
uvig_397930	0.442575
uvig_222466	0.208278
uvig_205253	0.148946
uvig_152112	0.465254
uvig_205259	0.171241
uvig_152113	0.175492
uvig_265729	0.528664
uvig_459459	0.177848
uvig_598658	0.164559
uvig_107922	0.373987
uvig_35116	0.132458
uvig_33729	0.237887
uvig_522215	0.105935
uvig_109314	0.146747
uvig_248515	0.26436
uvig_366295	0.111975
uvig_251293	0.298575
uvig_327244	0.533572
uvig_542660	0.189806
uvig_390496	0.122941
uvig_16516	0.110034
uvig_505002	0.14557
uvig_40713	0.180656
uvig_274109	0.129858
uvig_40717	0.251019
uvig_349083	0.515152
uvig_229919	0.255926
uvig_234083	0.121166
uvig_486897	0.18425
uvig_234086	0.20757
uvig_140502	0.328637
uvig_371898	0.126635
uvig_255507	0.182261
uvig_136757	0.141207
uvig_354682	0.200772
uvig_43951	0.132629
uvig_508247	0.308339
uvig_493889	0.114851
uvig_337477	0.106871
uvig_282945	0.275014
uvig_361673	0.12504
uvig_476677	0.133123
uvig_476678	0.181629
uvig_52332	0.224682
uvig_52334	0.199682
uvig_52339	0.134305
uvig_459462	0.510438
uvig_483661	0.333542
uvig_459469	0.195228
uvig_417908	0.32745
uvig_35121	0.13583
uvig_107932	0.293063
uvig_327250	0.132127
uvig_387722	0.336999
uvig_272723	0.182242
uvig_16523	0.306418
uvig_274113	0.236698
uvig_403478	0.209435
uvig_40721	0.129659
uvig_40723	0.254368
uvig_40724	0.251502
uvig_229926	0.130695
uvig_229927	0.158829
uvig_234094	0.331347
uvig_488299	0.158188
uvig_281103	0.157992
uvig_588448	0.16113
uvig_23518	0.24693
uvig_100493	0.243755
uvig_199749	0.15697
uvig_508250	0.178581
uvig_160969	0.274657
uvig_238307	0.119614
uvig_143752	0.138477
uvig_143753	0.662684
uvig_143754	0.168247
uvig_476680	0.1009
uvig_143755	0.104934
uvig_361685	0.150551
uvig_515244	0.11417
uvig_515245	0.131
uvig_52344	0.113097
uvig_52345	0.394388
uvig_126542	0.144332
uvig_318888	0.228944
uvig_205276	0.121565
uvig_205277	0.137093
uvig_35130	0.247115
uvig_150749	0.109681
uvig_152136	0.105998
uvig_485062	0.15441
uvig_291334	0.101967
uvig_109331	0.277053
uvig_327260	0.219568
uvig_327265	0.106044
uvig_274122	0.392063
uvig_40731	0.347084
uvig_424908	0.157087
uvig_40732	0.348702
uvig_505024	0.107479
uvig_114935	0.1189
uvig_140521	0.259974
uvig_116328	0.442188
uvig_525472	0.257394
uvig_116329	0.335836
uvig_525473	0.170252
uvig_23521	0.14464
uvig_140528	0.167648
uvig_23528	0.161403
uvig_160973	0.108841
uvig_160975	0.318793
uvig_356094	0.224841
uvig_43972	0.400438
uvig_238317	0.268735
uvig_380296	0.148146
uvig_258765	0.193188
uvig_222490	0.255224
uvig_282960	0.347539
uvig_337493	0.174271
uvig_222492	0.146322
uvig_397964	0.399122
uvig_258769	0.11901
uvig_358916	0.401845
uvig_337499	0.311909
uvig_358917	0.170401
uvig_106108	0.187957
uvig_26767	0.240402
uvig_513866	0.180401
uvig_384502	0.33483
uvig_384503	0.17051
uvig_460723	0.157958
uvig_515257	0.170254
uvig_318897	0.106717
uvig_205283	0.224344
uvig_417921	0.335144
uvig_417922	0.111011
uvig_126558	0.108154
uvig_205288	0.234435
uvig_302929	0.706496
uvig_291344	0.218935
uvig_109347	0.153085
uvig_248546	0.100137
uvig_424911	0.102823
uvig_403494	0.146548
uvig_424913	0.246687
uvig_311300	0.505041
uvig_503643	0.212039
uvig_40740	0.131007
uvig_539919	0.186888
uvig_492060	0.187389
uvig_16549	0.269185
uvig_503648	0.289331
uvig_42132	0.227558
uvig_311307	0.311791
uvig_40746	0.101261
uvig_492068	0.106928
uvig_255530	0.114803
uvig_396120	0.118092
uvig_431903	0.187754
uvig_136782	0.50262
uvig_136783	0.144661
uvig_23537	0.530878
uvig_199765	0.102969
uvig_512026	0.110214
uvig_236935	0.112705
uvig_238323	0.118123
uvig_236936	0.118713
uvig_43980	0.156618
uvig_106110	0.210285
uvig_397974	0.134983
uvig_143778	0.25552
uvig_106115	0.131934
uvig_106117	0.316101
uvig_460731	0.130317
uvig_460732	0.266523
uvig_384514	0.163802
uvig_13312	0.20396
uvig_13314	0.226714
uvig_126563	0.209348
uvig_205293	0.117728
uvig_205296	0.281024
uvig_205297	0.173169
uvig_150765	0.15853
uvig_344495	0.100632
uvig_205299	0.115438
uvig_367300	0.261672
uvig_150768	0.149926
uvig_228107	0.797863
uvig_98130	0.403624
uvig_109352	0.224014
uvig_109356	0.163146
uvig_98139	0.85711
uvig_522259	0.375955
uvig_133557	0.274703
uvig_466489	0.122895
uvig_16558	0.147038
uvig_40752	0.682752
uvig_114952	0.188265
uvig_114953	0.257927
uvig_450516	0.100556
uvig_116342	0.293938
uvig_450518	0.158782
uvig_114958	0.127462
uvig_116348	0.289226
uvig_449278	0.182886
uvig_431911	0.301371
uvig_396132	0.122167
uvig_410496	0.265058
uvig_396137	0.259951
uvig_551084	0.134364
uvig_512032	0.461312
uvig_236944	0.266181
uvig_123335	0.225493
uvig_508287	0.280268
uvig_183808	0.576908
uvig_143782	0.245416
uvig_143783	0.307348
uvig_245321	0.208317
uvig_245324	0.112937
uvig_384521	0.604381
uvig_26789	0.246354
uvig_400274	0.141611
uvig_515277	0.449263
uvig_384527	0.219136
uvig_126571	0.107257
uvig_384529	0.203666
uvig_460749	0.15601
uvig_150772	0.100114
uvig_265774	0.586599
uvig_150773	0.121445
uvig_33771	0.142867
uvig_367314	0.317624
uvig_98141	0.298306
uvig_98142	0.106982
uvig_291367	0.110547
uvig_485098	0.193885
uvig_522265	0.106881
uvig_109365	0.261658
uvig_248562	0.162868
uvig_387767	0.208655
uvig_426321	0.124067
uvig_387768	0.20261
uvig_42150	0.101265
uvig_426327	0.233087
uvig_116351	0.124011
uvig_116355	0.409712
uvig_449283	0.27291
uvig_449285	0.183372
uvig_99998	0.213022
uvig_396146	0.118339
uvig_396147	0.218139
uvig_183812	0.209028
uvig_529710	0.31696
uvig_123348	0.643885
uvig_377548	0.119509
uvig_66814	0.163997
uvig_416103	0.254122
uvig_66815	0.187938
uvig_258791	0.102098
uvig_66817	0.293042
uvig_414719	0.148884
uvig_258793	0.319616
uvig_397990	0.213695
uvig_440304	0.158322
uvig_92403	0.102989
uvig_301108	0.319029
uvig_92404	0.152532
uvig_258798	0.203755
uvig_166600	0.130839
uvig_397995	0.226269
uvig_282993	0.151639
uvig_166602	0.199497
uvig_92407	0.251801
uvig_26793	0.375479
uvig_190800	0.391022
uvig_166606	0.790141
uvig_190801	0.112506
uvig_166608	0.22586
uvig_190803	0.384152
uvig_49604	0.403882
uvig_13331	0.228141
uvig_13334	0.161779
uvig_400288	0.121636
uvig_460758	0.159493
uvig_152170	0.357872
uvig_152171	0.158286
uvig_302953	0.221611
uvig_265787	0.117385
uvig_302955	0.102142
uvig_152176	0.481709
uvig_98152	0.106538
uvig_2505	0.115894
uvig_424941	0.231809
uvig_133577	0.422133
uvig_387778	0.390906
uvig_565531	0.133587
uvig_503678	0.155509
uvig_229975	0.130292
uvig_40778	0.387821
uvig_450537	0.339138
uvig_255560	0.326001
uvig_255565	0.178627
uvig_255566	0.104832
uvig_23560	0.112179
uvig_23561	0.100757
uvig_546934	0.101957
uvig_396154	0.531765
uvig_199792	0.153869
uvig_546939	0.143885
uvig_281159	0.333396
uvig_512055	0.139794
uvig_512056	0.115729
uvig_414721	0.260305
uvig_377559	0.154242
uvig_553925	0.212997
uvig_440313	0.260048
uvig_92412	0.238033
uvig_106140	0.109239
uvig_106144	0.215736
uvig_106149	0.113148
uvig_245347	0.408879
uvig_421711	0.100988
uvig_190819	0.387
uvig_73814	0.135856
uvig_13346	0.110417
uvig_460769	0.72255
uvig_126596	0.18872
uvig_265794	0.232492
uvig_173600	0.222278
uvig_562308	0.308142
uvig_33791	0.131655
uvig_367332	0.458742
uvig_98161	0.110008
uvig_2510	0.249042
uvig_56601	0.124626
uvig_522282	0.113232
uvig_98163	0.264747
uvig_519506	0.633245
uvig_98165	0.148833
uvig_582759	0.144142
uvig_539954	0.212788
uvig_16585	0.140846
uvig_229980	0.756854
uvig_229981	0.196008
uvig_16589	0.175922
uvig_426348	0.115246
uvig_503689	0.7348
ivig_1320	0.255336
ivig_1321	0.146614
uvig_450548	0.259334
ivig_1323	0.566831
uvig_255573	0.23424
uvig_281167	0.140092
uvig_572537	0.241766
uvig_529731	0.13704
uvig_262562	0.317804
uvig_219764	0.20849
uvig_106150	0.138474
uvig_190821	0.300299
uvig_536720	0.240367
uvig_49623	0.157271
uvig_13352	0.233625
uvig_423110	0.157619
uvig_423111	0.138752
uvig_460778	0.247571
uvig_152193	0.200979
uvig_562318	0.12985
uvig_367344	0.125779
uvig_367348	0.388561
uvig_582763	0.107545
uvig_98175	0.262528
uvig_58003	0.252229
uvig_80812	0.105861
uvig_522299	0.191334
uvig_56619	0.347359
uvig_58009	0.442216
uvig_82203	0.124311
uvig_16594	0.120436
uvig_82209	0.176665
uvig_311352	0.145994
uvig_565551	0.246338
uvig_489333	0.158426
uvig_39403	0.357712
uvig_565555	0.364925
ivig_1332	0.210065
uvig_140582	0.117788
uvig_431951	0.102311
uvig_281172	0.266503
uvig_281173	0.107149
uvig_512072	0.188398
uvig_431958	0.139263
uvig_23588	0.160176
uvig_512073	0.150427
uvig_416137	0.150832
uvig_245363	0.117885
uvig_203802	0.148311
uvig_203803	0.26769
uvig_538121	0.438655
uvig_13365	0.351135
uvig_192229	0.106067
uvig_73839	0.121114
uvig_562324	0.595725
uvig_519520	0.143272
uvig_56620	0.361962
uvig_582770	0.272531
uvig_56621	0.118473
uvig_582771	0.142903
uvig_58010	0.142497
uvig_367359	0.110822
uvig_80820	0.146018
uvig_404528	0.201863
uvig_58014	0.12782
uvig_56629	0.11664
uvig_39410	0.11565
uvig_39411	0.230933
uvig_450560	0.127202
uvig_295615	0.343591
uvig_156419	0.112278
uvig_274198	0.274407
uvig_426368	0.119545
uvig_180616	0.193173
uvig_39417	0.410069
uvig_137810	0.222572
uvig_137818	0.178001
uvig_548353	0.130395
uvig_548359	0.189589
uvig_238382	0.120045
uvig_259802	0.213245
uvig_183858	0.145602
uvig_414754	0.130893
uvig_301143	0.213924
uvig_27807	0.193038
uvig_440343	0.146187
uvig_92445	0.523851
uvig_92446	0.397241
uvig_92447	0.152963
uvig_321591	0.389199
uvig_192235	0.12303
uvig_192238	0.114207
uvig_560946	0.26415
uvig_149433	0.190879
uvig_302992	0.159
uvig_302996	0.135393
uvig_302998	0.152258
uvig_288636	0.439837
uvig_545124	0.105095
uvig_80837	0.10523
uvig_39421	0.170318
uvig_156429	0.271304
uvig_426378	0.124252
uvig_295627	0.421903
uvig_526525	0.109475
uvig_526526	0.166982
uvig_39429	0.113254
uvig_526527	0.513334
uvig_65016	0.196113
uvig_65017	0.240748
uvig_552118	0.459608
uvig_546975	0.129494
uvig_546977	0.194565
uvig_281199	0.124886
uvig_238390	0.113446
uvig_123395	0.229441
uvig_183864	0.328933
uvig_416150	0.167854
uvig_183869	0.114658
uvig_262598	0.315738
uvig_92452	0.147015
uvig_106182	0.357341
uvig_106186	0.133905
uvig_106187	0.144606
uvig_421752	0.190426
uvig_560951	0.424797
uvig_560952	0.176532
uvig_562343	0.162244
uvig_149443	0.111056
uvig_562348	0.411199
uvig_149447	0.106149
uvig_367371	0.151784
uvig_210810	0.123767
uvig_288646	0.104669
uvig_325814	0.476696
uvig_519545	0.198691
uvig_543740	0.538458
uvig_212206	0.108661
uvig_212209	0.254373
uvig_424991	0.137745
uvig_308601	0.163004
uvig_424994	0.385337
uvig_295630	0.396688
uvig_295632	0.378879
uvig_489363	0.101474
uvig_308606	0.138292
uvig_424999	0.156726
uvig_311385	0.178595
uvig_526533	0.276985
uvig_63630	0.131868
uvig_526535	0.114691
uvig_137836	0.194678
uvig_183874	0.189189
uvig_66871	0.177292
uvig_183878	0.150938
uvig_29210	0.100169
uvig_285413	0.183642
uvig_29211	0.255373
uvig_301163	0.126819
uvig_555364	0.651353
uvig_440365	0.117498
uvig_555368	0.384311
uvig_92468	0.125279
uvig_499591	0.187862
uvig_384594	0.248263
uvig_13391	0.26673
uvig_192253	0.277315
uvig_536764	0.321707
uvig_536767	0.54683
uvig_73864	0.274297
uvig_384599	0.195919
uvig_2563	0.215658
uvig_212214	0.1515
uvig_80856	0.204435
uvig_545148	0.300368
uvig_430147	0.126716
uvig_430148	0.213364
uvig_308613	0.520118
uvig_156448	0.256007
uvig_156449	0.118203
uvig_489375	0.108504
uvig_308619	0.451488
uvig_565599	0.118522
uvig_552133	0.145463
uvig_163432	0.176144
uvig_569801	0.137493
uvig_200601	0.131637
uvig_569802	0.111587
uvig_546998	0.283221
uvig_163437	0.19129
uvig_200606	0.166373
uvig_200608	0.11158
uvig_70632	0.151225
uvig_183881	0.183534
uvig_146222	0.112218
uvig_285420	0.251157
uvig_553981	0.253703
uvig_285421	0.10851
uvig_285423	0.205336
uvig_29222	0.141148
uvig_555376	0.14107
uvig_49671	0.127651
uvig_49673	0.19329
uvig_203847	0.12131
uvig_203848	0.112214
uvig_73872	0.69365
uvig_560971	0.168708
uvig_562365	0.177821
uvig_288664	0.150303
uvig_288669	0.113495
uvig_351420	0.131223
uvig_543764	0.242066
uvig_56667	0.163779
uvig_56668	0.290514
uvig_490621	0.245313
uvig_180650	0.352468
uvig_180659	0.709169
uvig_182049	0.242158
uvig_509340	0.467175
uvig_315612	0.276514
uvig_278446	0.460585
uvig_509342	0.730932
uvig_315613	0.295636
uvig_454812	0.192898
uvig_454814	0.16357
uvig_454815	0.729489
uvig_200617	0.22809
uvig_569819	0.313549
uvig_70641	0.143139
uvig_46447	0.10167
uvig_146231	0.34822
uvig_146232	0.169235
uvig_301180	0.10036
uvig_437603	0.213583
uvig_322601	0.222587
uvig_146239	0.136964
uvig_553996	0.155398
uvig_553997	0.478002
uvig_89708	0.347366
uvig_129020	0.32556
uvig_129021	0.159369
uvig_49686	0.237669
uvig_520815	0.632781
uvig_520818	0.309215
uvig_288677	0.313511
uvig_325845	0.155341
uvig_325849	0.194095
uvig_543779	0.135978
uvig_430164	0.305456
uvig_156462	0.247515
uvig_82269	0.264201
uvig_156467	0.112351
uvig_180661	0.357484
uvig_489395	0.104389
uvig_332832	0.265837
uvig_332833	0.205348
uvig_332835	0.12041
uvig_182055	0.28352
uvig_332838	0.173812
uvig_526568	0.487794
uvig_332839	0.583395
uvig_65052	0.10929
uvig_526569	0.324637
uvig_473423	0.142397
uvig_182059	0.10776
uvig_473424	0.145951
ivig_1394	0.183691
uvig_473426	0.114179
uvig_70657	0.314921
uvig_72046	0.10673
uvig_146242	0.295274
uvig_89711	0.245275
uvig_27855	0.165411
uvig_555392	0.256139
uvig_89712	0.305681
uvig_285445	0.18502
uvig_437615	0.166565
uvig_324000	0.1964
uvig_555395	0.142441
uvig_322614	0.305044
uvig_440395	0.114342
uvig_322619	0.103641
uvig_324008	0.25862
uvig_129030	0.257719
uvig_49690	0.102915
uvig_129034	0.114838
uvig_49694	0.399413
uvig_192283	0.136578
uvig_192287	0.202357
uvig_75287	0.205113
uvig_288680	0.106597
uvig_559609	0.195361
uvig_149488	0.116368
uvig_325854	0.231817
uvig_210853	0.21921
uvig_210855	0.171205
uvig_56683	0.104433
uvig_210856	0.171836
uvig_2597	0.296226
uvig_82274	0.403545
uvig_430178	0.208744
uvig_156476	0.179636
uvig_295674	0.164544
uvig_526573	0.171114
uvig_447846	0.267657
uvig_182063	0.158306
uvig_182064	0.134932
uvig_510600	0.192108
uvig_510606	0.229603
uvig_509365	0.264067
uvig_46463	0.397373
uvig_456221	0.193984
uvig_456224	0.305263
uvig_456226	0.397705
uvig_72050	0.225694
uvig_456227	0.234292
uvig_456229	0.180181
uvig_72053	0.62467
uvig_27862	0.438403
uvig_285452	0.155196
uvig_29252	0.269202
uvig_29253	0.413266
uvig_322624	0.295337
uvig_322626	0.333961
uvig_89729	0.182992
uvig_461829	0.147651
uvig_192290	0.1421
uvig_75290	0.117037
uvig_559611	0.517423
uvig_423195	0.140329
uvig_520837	0.134934
uvig_288694	0.233433
uvig_210861	0.16158
uvig_210865	0.138728
uvig_210866	0.103491
uvig_543794	0.355825
uvig_58085	0.136494
uvig_79503	0.104572
uvig_427405	0.139367
uvig_427407	0.200583
uvig_566609	0.306504
uvig_526584	0.160793
uvig_63685	0.113194
uvig_139270	0.12798
uvig_473448	0.112086
uvig_278471	0.246082
uvig_278472	0.235643
uvig_278475	0.206718
uvig_121913	0.138118
uvig_202033	0.128953
uvig_72065	0.201788
uvig_146264	0.136669
uvig_27875	0.105059
uvig_189521	0.341808
uvig_189522	0.109849
uvig_203886	0.172452
uvig_446017	0.140236
uvig_331015	0.267951
uvig_583828	0.201858
uvig_470219	0.103903
uvig_430192	0.112025
uvig_490664	0.432464
uvig_430195	0.288693
uvig_430196	0.122483
uvig_308662	0.446551
uvig_453005	0.108824
uvig_295693	0.141568
uvig_308665	0.111643
uvig_156498	0.232476
uvig_295697	0.504992
uvig_8213	0.212539
uvig_549401	0.168209
uvig_526597	0.324712
uvig_8214	0.213187
uvig_549403	0.52059
uvig_473454	0.165174
uvig_139287	0.163999
uvig_569850	0.139826
uvig_200653	0.169637
uvig_202041	0.131685
uvig_202044	0.119607
uvig_70682	0.148068
uvig_30510	0.101285
uvig_72072	0.130642
uvig_341246	0.445641
uvig_259884	0.225185
uvig_595446	0.113625
uvig_30514	0.126457
uvig_146276	0.130482
uvig_243913	0.319426
uvig_27887	0.339111
uvig_285476	0.256769
uvig_29274	0.132138
uvig_243918	0.103243
uvig_111700	0.16353
uvig_331027	0.323815
uvig_585229	0.378249
uvig_19050	0.154207
uvig_351470	0.262502
uvig_592215	0.120077
uvig_332873	0.196345
uvig_182093	0.104949
uvig_332876	0.175887
uvig_179319	0.115982
uvig_86510	0.192871
uvig_473464	0.312613
uvig_552192	0.144229
uvig_510634	0.168694
uvig_278496	0.11369
uvig_454861	0.121969
uvig_186302	0.179543
uvig_315667	0.173563
uvig_569866	0.200182
uvig_69300	0.117231
uvig_202059	0.146252
uvig_480453	0.33247
uvig_480454	0.202196
uvig_243924	0.10452
uvig_285487	0.381384
uvig_322655	0.829441
uvig_226712	0.50805
uvig_268275	0.309588
uvig_113105	0.533096
uvig_113109	0.127888
uvig_20300	0.632021
uvig_20302	0.241103
uvig_209501	0.236539
uvig_209503	0.165371
uvig_490684	0.191956
uvig_490686	0.629594
uvig_453021	0.408453
uvig_179320	0.107098
uvig_332881	0.188898
uvig_308687	0.37714
uvig_592225	0.248104
uvig_308688	0.487371
uvig_473473	0.203393
uvig_510641	0.200187
uvig_315671	0.358257
uvig_200671	0.122077
uvig_200673	0.315116
uvig_186313	0.193737
uvig_202063	0.402985
uvig_480460	0.122382
uvig_72099	0.148368
uvig_93517	0.11959
uvig_93519	0.124752
uvig_437663	0.45184
uvig_437665	0.119292
uvig_437666	0.274902
uvig_439057	0.110137
uvig_53494	0.191032
uvig_324056	0.258484
uvig_76301	0.248785
uvig_444650	0.117241
uvig_36280	0.128411
