amp.id	length
uvig_540511_10	121
uvig_540511_12	240
uvig_540511_13	205
uvig_540511_14	287
uvig_540511_15	156
uvig_540511_16	44
uvig_540511_17	95
uvig_540511_18	211
uvig_540511_19	221
uvig_540511_20	195
uvig_540511_22	89
uvig_540511_23	234
uvig_540511_25	113
uvig_540511_26	92
uvig_540511_27	68
uvig_540511_31	158
uvig_540511_32	271
uvig_540784_1	108
uvig_540784_2	137
uvig_540784_3	124
uvig_540784_4	189
uvig_540784_6	183
uvig_540784_10	108
uvig_540784_11	111
uvig_540784_12	215
uvig_540784_13	168
uvig_540784_14	186
uvig_540784_16	124
uvig_540784_21	38
uvig_540784_22	183
uvig_540784_23	167
uvig_540784_24	109
uvig_540784_26	115
uvig_540784_27	175
uvig_540784_28	70
uvig_540784_29	249
uvig_540784_30	134
uvig_540784_31	210
uvig_540784_32	127
uvig_540784_33	114
uvig_540784_34	74
uvig_540784_35	58
uvig_540784_36	64
uvig_540784_37	61
uvig_540784_38	74
uvig_540784_39	36
uvig_540784_40	79
uvig_540784_41	57
uvig_540784_42	149
uvig_540784_43	129
uvig_540784_44	84
uvig_540784_45	131
uvig_540784_46	212
uvig_540784_47	51
uvig_540784_48	94
uvig_540784_49	279
uvig_540784_50	276
uvig_540784_51	105
uvig_540784_52	211
uvig_540784_53	74
uvig_540784_55	70
uvig_540784_57	110
uvig_540784_58	55
uvig_540784_59	43
uvig_540784_60	181
uvig_540784_61	227
uvig_540784_62	135
uvig_540784_63	156
uvig_540784_64	65
uvig_540784_65	82
uvig_540784_66	94
uvig_540784_67	49
uvig_540784_68	61
uvig_540784_69	176
uvig_540784_70	219
uvig_540784_71	38
uvig_540784_72	184
uvig_540784_73	86
uvig_540784_74	52
uvig_540784_75	170
uvig_540784_76	69
uvig_540784_77	78
uvig_540784_79	151
uvig_540784_81	108
uvig_540784_82	188
uvig_540784_84	112
uvig_541923_1	157
uvig_541923_2	254
uvig_541923_3	47
uvig_541923_6	96
uvig_541923_7	163
uvig_541923_9	240
uvig_541923_10	141
uvig_541923_13	177
uvig_541923_15	217
uvig_541923_17	75
uvig_541923_19	275
uvig_541923_21	45
uvig_541923_22	68
uvig_541923_23	107
uvig_541923_24	127
uvig_541923_25	63
uvig_541923_26	180
uvig_541923_27	281
uvig_541923_29	54
uvig_541923_30	256
uvig_541923_32	164
uvig_541923_33	73
uvig_541923_34	173
uvig_541923_35	138
uvig_541923_36	128
uvig_541923_37	269
uvig_541923_39	66
uvig_541923_40	291
uvig_541923_41	195
uvig_541923_44	188
uvig_541923_45	238
uvig_541923_47	192
uvig_541923_48	187
uvig_541923_49	114
uvig_541923_50	82
uvig_541923_51	168
uvig_541923_52	126
uvig_541923_53	74
uvig_541923_54	125
uvig_541923_55	184
uvig_541923_56	280
uvig_541923_57	130
uvig_541923_58	88
uvig_541923_59	169
uvig_541923_60	160
uvig_541923_61	99
uvig_541923_62	117
uvig_541923_63	141
uvig_541923_64	92
uvig_541923_66	71
uvig_541923_67	213
uvig_541923_68	100
uvig_541923_69	123
uvig_541923_70	173
uvig_541923_71	138
uvig_541923_72	124
uvig_541923_73	123
uvig_541923_74	173
uvig_541923_75	120
uvig_541923_76	97
uvig_541923_77	108
uvig_541923_78	144
uvig_541923_79	89
uvig_542539_1	74
uvig_542539_2	41
uvig_542539_3	266
uvig_542539_4	100
uvig_542539_5	289
uvig_542539_6	240
uvig_542539_7	290
uvig_542539_10	91
uvig_542539_11	62
uvig_542539_14	291
uvig_542539_15	210
uvig_39251_1	167
uvig_39251_3	77
uvig_39251_5	161
uvig_39251_6	80
uvig_39251_7	212
uvig_39251_8	279
uvig_39251_9	146
uvig_39251_10	181
uvig_39251_11	100
uvig_39251_12	73
uvig_39251_13	221
uvig_39251_14	63
uvig_39251_15	163
uvig_39251_16	77
uvig_39251_17	71
uvig_39251_18	98
uvig_39251_19	206
uvig_39251_20	75
uvig_39251_21	290
uvig_39251_23	120
uvig_39251_24	125
uvig_39251_25	136
uvig_39251_26	68
uvig_39251_27	140
uvig_39251_28	89
uvig_39251_32	188
uvig_39251_34	46
uvig_546131_1	227
uvig_546131_3	215
uvig_546131_4	69
uvig_546131_6	164
uvig_546131_7	91
uvig_546131_11	149
uvig_546131_12	189
uvig_546131_13	85
uvig_546131_14	257
uvig_546131_17	115
uvig_546340_1	20
uvig_546340_2	243
uvig_546340_4	254
uvig_546340_5	61
uvig_546340_7	262
uvig_546340_8	42
uvig_546340_9	188
uvig_546340_10	69
uvig_546340_11	92
uvig_546340_12	82
uvig_546340_13	69
uvig_546340_14	109
uvig_546340_15	168
uvig_546340_17	164
uvig_546340_18	132
uvig_546340_19	204
uvig_546340_20	63
uvig_546340_21	132
uvig_546340_22	81
uvig_546340_23	82
uvig_546341_1	34
uvig_546341_2	78
uvig_546341_3	226
uvig_546341_5	191
uvig_546341_6	237
uvig_546341_8	149
uvig_546341_9	289
uvig_546341_10	249
uvig_546341_11	118
uvig_546341_13	184
uvig_546341_14	83
uvig_546341_15	143
uvig_547729_1	30
uvig_547729_2	121
uvig_547729_4	69
uvig_547729_5	210
uvig_547729_6	194
uvig_547729_8	95
uvig_547729_9	122
uvig_547729_10	104
uvig_547729_11	240
uvig_547729_13	148
uvig_547729_14	89
uvig_547729_15	140
uvig_547729_16	68
uvig_547729_17	136
uvig_547729_18	125
uvig_547729_19	120
uvig_547729_21	290
uvig_547729_22	75
uvig_547729_23	206
uvig_547729_24	98
uvig_547729_25	68
uvig_547729_26	77
uvig_547729_27	163
uvig_547729_28	63
uvig_547729_29	141
uvig_549670_1	133
uvig_549670_3	298
uvig_549670_5	47
uvig_549670_6	165
uvig_549878_1	161
uvig_549878_2	282
uvig_549878_3	229
uvig_549878_9	89
uvig_549878_10	140
uvig_549878_11	68
uvig_549878_12	136
uvig_549878_13	125
uvig_549878_14	120
uvig_549878_16	290
uvig_549878_17	75
uvig_549878_18	206
uvig_549878_19	98
uvig_549878_20	71
uvig_549878_21	77
uvig_549878_22	163
uvig_549878_23	63
uvig_549878_24	221
uvig_549878_25	73
uvig_549878_26	100
uvig_549878_27	181
uvig_549878_28	146
uvig_549878_29	279
uvig_549878_30	212
uvig_549878_31	80
uvig_549878_32	161
uvig_549878_34	77
uvig_549878_37	139
uvig_549878_38	76
uvig_549878_40	154
uvig_549878_43	157
uvig_549878_44	158
uvig_549878_45	116
uvig_549878_46	186
uvig_549878_47	212
uvig_549878_49	154
uvig_549878_51	182
uvig_549878_53	95
uvig_549878_54	142
uvig_556404_1	110
uvig_556404_4	64
uvig_556404_5	160
uvig_556404_7	72
uvig_556404_8	163
uvig_556404_9	143
uvig_556404_10	281
uvig_556404_11	131
uvig_556404_12	122
uvig_556404_13	55
uvig_556404_14	51
uvig_556404_15	59
uvig_556404_16	165
uvig_556404_17	279
uvig_556404_18	275
uvig_556404_19	66
uvig_556404_20	80
uvig_556404_21	63
uvig_556404_22	170
uvig_556404_23	82
uvig_556404_24	189
uvig_556735_1	75
uvig_556735_2	77
uvig_556735_3	225
uvig_556735_4	78
uvig_556735_6	64
uvig_556735_7	204
uvig_556735_9	251
uvig_556735_10	203
uvig_556735_11	32
uvig_556735_12	35
uvig_556735_14	229
uvig_556735_15	267
uvig_557689_1	91
uvig_557689_2	90
uvig_557689_3	105
uvig_557689_4	91
uvig_557689_5	94
uvig_557689_6	101
uvig_557689_7	63
uvig_557689_9	126
uvig_557689_10	129
uvig_557689_11	242
uvig_557689_14	97
uvig_557689_15	79
uvig_557689_16	99
uvig_557689_17	178
uvig_557689_18	66
uvig_557689_19	145
uvig_557689_20	125
uvig_557689_21	55
uvig_557689_22	90
uvig_557689_23	93
uvig_557689_24	52
uvig_557689_25	233
uvig_557689_26	57
uvig_557689_27	249
uvig_557689_28	247
uvig_557689_29	195
uvig_557689_30	194
uvig_558797_1	24
uvig_558797_3	136
uvig_558797_4	93
uvig_558797_6	163
uvig_558797_7	154
uvig_558797_8	173
uvig_558797_11	126
uvig_558797_12	96
uvig_558797_13	103
uvig_558797_14	110
uvig_558797_15	286
uvig_558797_17	136
uvig_558797_18	119
uvig_558797_19	251
uvig_558797_20	196
uvig_558797_22	119
uvig_558797_23	144
uvig_558797_25	71
uvig_558797_26	169
uvig_558797_27	163
uvig_558797_28	151
uvig_558797_29	294
uvig_558797_30	145
uvig_558797_32	235
uvig_558797_34	220
uvig_558797_36	190
uvig_558797_37	107
uvig_558797_38	106
uvig_558797_39	171
uvig_558797_40	111
uvig_558797_42	44
uvig_558797_43	124
uvig_558797_44	126
uvig_558797_45	150
uvig_558797_46	173
uvig_558797_47	70
uvig_558797_50	74
uvig_558797_51	138
uvig_558797_52	100
uvig_558797_53	264
uvig_558797_54	219
uvig_558797_55	157
uvig_558797_57	272
uvig_558797_58	185
uvig_558797_59	95
uvig_558797_60	123
uvig_558797_61	115
uvig_558797_63	261
uvig_558797_64	77
uvig_558797_65	81
uvig_558797_66	233
uvig_559686_2	111
uvig_559686_3	67
uvig_559686_4	275
uvig_559686_5	65
uvig_559686_6	93
uvig_559686_7	235
uvig_559686_8	162
uvig_559686_9	75
uvig_559686_10	223
uvig_559686_11	273
uvig_559686_12	61
uvig_559686_14	159
uvig_560376_1	244
uvig_560376_2	99
uvig_560376_3	113
uvig_560376_4	80
uvig_560376_5	119
uvig_560376_6	103
uvig_560376_7	103
uvig_560376_8	129
uvig_560376_9	64
uvig_560376_12	71
uvig_560376_16	281
uvig_560376_17	184
uvig_562629_1	222
uvig_562629_2	271
uvig_562629_4	276
uvig_562629_9	159
uvig_562629_10	162
uvig_562629_11	55
uvig_562629_13	70
uvig_562629_14	73
uvig_562629_15	139
uvig_562629_16	63
uvig_562629_17	66
uvig_562629_18	68
uvig_562629_20	289
uvig_562629_21	225
uvig_562629_22	78
uvig_562629_24	101
uvig_562629_25	170
uvig_562629_26	65
uvig_562629_27	46
uvig_562629_28	147
uvig_562629_29	216
uvig_562629_30	60
uvig_562629_31	96
uvig_562629_32	148
uvig_562629_33	210
uvig_562629_34	99
uvig_562629_37	141
uvig_562629_39	148
uvig_562629_42	154
uvig_562629_43	128
uvig_562629_44	159
uvig_562629_45	115
uvig_562629_46	186
uvig_562629_47	163
uvig_565240_1	160
uvig_565240_4	167
uvig_565240_5	104
uvig_565240_6	95
uvig_565240_8	191
uvig_565240_9	207
uvig_565240_10	69
uvig_565240_12	241
uvig_565291_1	79
uvig_565291_2	80
uvig_565291_3	106
uvig_565291_4	111
uvig_565291_5	146
uvig_565291_6	139
uvig_565291_7	109
uvig_565291_8	156
uvig_565291_9	141
uvig_565291_10	42
uvig_565291_11	273
uvig_565291_12	86
uvig_565291_13	61
uvig_565291_14	153
uvig_565291_16	157
uvig_565291_17	279
uvig_566801_3	116
uvig_566801_4	47
uvig_566801_6	82
uvig_566801_7	170
uvig_566801_8	63
uvig_566801_9	80
uvig_566801_10	66
uvig_566801_11	275
uvig_566801_12	279
uvig_566801_13	165
uvig_566801_14	59
uvig_566801_15	51
uvig_566801_16	55
uvig_566801_17	122
uvig_566801_18	131
uvig_566801_19	281
uvig_566801_20	143
uvig_566801_21	163
uvig_566801_22	72
uvig_567821_1	82
uvig_567821_2	139
uvig_567821_3	82
uvig_567821_5	285
uvig_567821_6	132
uvig_567821_7	209
uvig_567821_8	78
uvig_567821_10	101
uvig_567821_11	170
uvig_567821_12	65
uvig_567821_13	147
uvig_567821_14	216
uvig_567821_15	89
uvig_567821_16	148
uvig_567821_17	210
uvig_567821_18	82
uvig_567821_21	141
uvig_567821_23	148
uvig_567821_26	72
uvig_567821_27	154
uvig_567821_28	128
uvig_567821_29	102
uvig_568287_1	55
uvig_568287_2	148
uvig_568287_3	108
uvig_568287_4	113
uvig_568287_5	98
uvig_568287_7	136
uvig_568287_9	219
uvig_568287_10	240
uvig_568287_11	254
uvig_568287_12	255
uvig_568287_14	204
uvig_568287_15	127
uvig_568287_17	117
uvig_568287_18	270
uvig_568287_19	283
uvig_568287_20	170
uvig_568287_21	223
uvig_568287_22	162
uvig_568287_25	113
uvig_568287_26	125
uvig_568287_27	90
uvig_568287_28	90
uvig_568287_29	65
uvig_568287_30	104
uvig_568287_32	158
uvig_568287_33	171
uvig_568287_34	55
uvig_568287_35	111
uvig_568287_37	83
uvig_568287_38	84
uvig_568287_39	251
uvig_568287_42	298
uvig_568287_43	286
uvig_568287_44	142
uvig_568287_45	277
uvig_568287_46	137
uvig_568287_47	123
uvig_568287_48	148
uvig_568287_49	95
uvig_568287_50	178
uvig_568287_51	252
uvig_568287_52	194
uvig_568287_53	67
uvig_568287_54	86
uvig_568287_55	264
uvig_568287_56	252
uvig_568287_57	74
uvig_568287_62	165
uvig_568287_63	231
uvig_568287_64	227
uvig_568287_65	221
uvig_568287_66	276
uvig_568287_70	58
uvig_568287_71	203
uvig_568287_73	122
uvig_568287_74	31
uvig_568287_75	94
uvig_568287_76	64
uvig_568287_77	116
uvig_568287_79	141
uvig_568287_80	161
uvig_568287_81	55
uvig_568287_82	297
uvig_568287_83	239
uvig_568287_87	219
uvig_568287_88	101
uvig_568287_97	280
uvig_568287_98	192
uvig_568287_99	132
uvig_568287_100	148
uvig_568287_102	210
uvig_568287_103	34
uvig_568287_104	104
uvig_568287_105	55
uvig_568287_106	175
uvig_568287_107	127
uvig_568287_108	77
uvig_568287_109	95
uvig_568287_110	97
uvig_568287_111	98
uvig_568287_112	110
uvig_568287_113	58
uvig_568287_114	97
uvig_568287_115	59
uvig_568287_118	102
uvig_568287_122	147
uvig_568287_123	269
uvig_568287_124	49
uvig_568287_125	285
uvig_568287_126	196
uvig_568287_127	239
uvig_568287_128	251
uvig_568287_129	203
uvig_568287_130	251
uvig_568287_133	168
uvig_568287_135	91
uvig_568287_136	40
uvig_568287_137	95
uvig_568287_138	132
uvig_573262_1	214
uvig_573262_2	177
uvig_573262_3	38
uvig_573262_4	97
uvig_573262_5	124
uvig_573262_7	71
uvig_573262_8	74
uvig_573262_9	79
uvig_573262_10	141
uvig_573262_12	161
uvig_573262_13	111
uvig_573262_14	285
uvig_573262_15	269
uvig_573395_5	88
uvig_573395_6	105
uvig_588944_2	119
uvig_588944_3	144
uvig_596710_1	35
uvig_596710_3	141
uvig_596710_6	99
uvig_596710_7	210
uvig_596710_8	148
uvig_596710_9	89
uvig_596710_10	71
uvig_596710_11	140
uvig_596710_12	147
uvig_596710_13	46
uvig_596710_14	69
uvig_596710_15	170
uvig_596710_16	101
uvig_596710_18	78
uvig_596710_19	225
uvig_596710_20	132
uvig_596710_21	289
uvig_596710_23	73
uvig_596710_24	66
uvig_596710_25	63
uvig_44226_2	296
uvig_44226_4	159
uvig_44226_7	50
uvig_44226_9	75
uvig_44226_10	110
uvig_44226_12	239
